Id,Location,Matrix,Created at,Updated at,Latitude,Longitude,Name,model,Property number,Group,Zone,Description,Status,Device sn,Scannable,Slot,Factory seq,Ipcam mac,Ipcam type,Id [Coordinate systems],Name [Coordinate systems],Created at [Coordinate systems],Updated at [Coordinate systems],Client [Coordinate systems],Info page url [Coordinate systems],Tourist map [Coordinate systems]
1253,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月24日 15:38,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0167,0, - , - ,庫存,022103001253101,false,H-2, - , - ,none,,,,,,,
1254,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月31日 11:41,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0286,0, - ,黑，有耳,庫存,022103001254101,false,F-1, - , - ,none,,,,,,,
1257,"---
x: 0.0
""y"": 0.0
z: 0.0
rotate_x: 0.0
rotate_y: 0.0
rotate_z: 0.0
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月18日 16:07,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0063,0, - , - ,庫存,022103001257101,false, - , - , - ,none,,,,,,,
1258,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月24日 11:30,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0111,0, - , - ,庫存,022103001258101,false,K-2, - , - ,none,,,,,,,
1263,"---
x: 0.0
""y"": 0.0
z: 0.0
rotate_x: 0.0
rotate_y: 0.0
rotate_z: 0.0
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月18日 15:56,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0065,0, - , - ,庫存,022103001263101,false, - , - , - ,none,,,,,,,
1266,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月24日 13:59,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0125,0, - , - ,庫存,022103001266101,false,K-2, - , - ,none,,,,,,,
1270,"---
x: 0.0
""y"": 0.0
z: 0.0
rotate_x: 0.0
rotate_y: 0.0
rotate_z: 0.0
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月24日 14:19,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0136,0, - , - ,庫存,022103001270101,false, - , - , - ,none,,,,,,,
1274,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月24日 15:18,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0148,0, - , - ,庫存,022103001274101,false,J-1, - , - ,none,,,,,,,
1276,"---
x: 0.0
""y"": 0.0
z: 0.0
rotate_x: 0.0
rotate_y: 0.0
rotate_z: 0.0
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月23日 15:15,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0036,0, - , - ,庫存,022103001276101,false, - , - , - ,none,,,,,,,
1277,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月24日 11:18,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0109,0, - , - ,庫存,022103001277101,false,K-2, - , - ,none,,,,,,,
1280,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月25日 15:16,2024年03月03日 09:33, - , - , - , - ,L-04-L0247,0, - , - ,庫存, - ,false,I-2, - , - ,none,,,,,,,
1283,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月23日 15:12,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0025,0, - , - ,庫存,022103001283101,false,J-1, - , - ,none,,,,,,,
1286,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月24日 11:11,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0101,0, - , - ,庫存,022103001286101,false,K-1, - , - ,none,,,,,,,
1287,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月23日 14:49,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0100,0, - ,黑，有耳,庫存,022103001287101,false,F-2, - , - ,none,,,,,,,
1288,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月24日 16:48,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0206,0, - , - ,庫存,022103001288101,false,H-4, - , - ,none,,,,,,,
1291,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月24日 17:42,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0228,0, - , - ,庫存,022103001291101,false,H-2, - , - ,none,,,,,,,
1292,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月23日 16:16,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0019,0, - ,黑，有耳,庫存,022103001292101,false,G-2, - , - ,none,,,,,,,
1294,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月24日 16:47,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0204,0, - , - ,庫存,022103001294101,false,H-4, - , - ,none,,,,,,,
1298,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月23日 15:04,2024年03月13日 00:29,22.6053,120.3,L-1298-高雄亞灣新創-展覽區,KM20,L-04-L-0054,5, - , - ,租借,022103001298101,true, - , - , - ,none,53,高雄亞灣新創園,2021年09月30日 17:31,2023年03月29日 12:09,1, - ,<空>
1299,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月24日 16:51,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0209,0, - , - ,庫存,022103001299101,false,H-4, - , - ,none,,,,,,,
1300,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月24日 17:40,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0226,0, - , - ,庫存,022103001300101,false,H-2, - , - ,none,,,,,,,
1301,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月24日 17:37,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0224,0, - , - ,庫存,022103001301101,false,H-2, - , - ,none,,,,,,,
1302,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月24日 17:45,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0230,0, - , - ,庫存,022103001302101,false,H-2, - , - ,none,,,,,,,
1304,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月23日 15:51,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0009,0, - ,黑，有耳,庫存,022103001304101,false,G-2, - , - ,none,,,,,,,
1308,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月23日 14:48,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0098,0, - ,黑，有耳,庫存,022103001308101,false,F-2, - , - ,none,,,,,,,
1310,"---
x: 0.0
""y"": 0.0
z: 0.0
rotate_x: 0.0
rotate_y: 0.0
rotate_z: 0.0
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2023年09月30日 16:29,2024年03月03日 09:33, - , - ,L-1310,KM20, - ,0, - , - ,庫存,022103001310101,false, - , - , - ,none,,,,,,,
1313,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月31日 11:35,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0281,0, - ,黑，有耳,庫存,022103001313101,false,F-1, - , - ,none,,,,,,,
1314,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月25日 15:23,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0257,0, - , - ,庫存,022103001314101,false,I-2, - , - ,none,,,,,,,
1318,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月23日 15:10,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0029,0, - , - ,庫存,022103001318101,false,J-1, - , - ,none,,,,,,,
1319,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月24日 15:27,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0157,0, - , - ,庫存,022103001319101,false,J-1, - , - ,none,,,,,,,
1320,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月24日 14:17,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0131,0, - , - ,庫存,022103001320101,false,K-2, - , - ,none,,,,,,,
1321,"---
x: 0.0
""y"": 0.0
z: 0.0
rotate_x: 0.0
rotate_y: 0.0
rotate_z: 0.0
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月23日 15:16,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0039,0, - , - ,庫存,022103001321101,false, - , - , - ,none,,,,,,,
1323,"---
x: 0.0
""y"": 0.0
z: 0.0
rotate_x: 0.0
rotate_y: 0.0
rotate_z: 0.0
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2023年09月30日 16:29,2024年03月03日 09:33, - , - ,L-1323,KM20, - ,0, - , - ,庫存,022103001323101,true, - , - , - ,none,,,,,,,
1328,"---
x: 0.0
""y"": 0.0
z: 0.0
rotate_x: 0.0
rotate_y: 0.0
rotate_z: 0.0
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月24日 15:17,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0147,0, - , - ,庫存,022103001328101,false, - , - , - ,none,,,,,,,
1332,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月24日 14:01,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0128,0, - , - ,庫存,022103001332101,false,K-2, - , - ,none,,,,,,,
1335,"---
x: 0.0
""y"": 0.0
z: 0.0
rotate_x: 0.0
rotate_y: 0.0
rotate_z: 0.0
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月18日 16:13,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0067,0, - , - ,庫存,022103001335101,false, - , - , - ,none,,,,,,,
1345,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月24日 16:27,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0192,0, - , - ,庫存,022103001345101,false,H-3, - , - ,none,,,,,,,
1346,"---
x: 0.0
""y"": 0.0
z: 0.0
rotate_x: 0.0
rotate_y: 0.0
rotate_z: 0.0
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月24日 15:16,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0145,0, - , - ,庫存,022103001346101,false, - , - , - ,none,,,,,,,
1348,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月24日 13:59,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0124,0, - , - ,庫存,022103001348101,false,K-2, - , - ,none,,,,,,,
1349,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月25日 15:23,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0258,0, - , - ,庫存,022103001349101,false,I-2, - , - ,none,,,,,,,
1350,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月18日 16:15,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0078,0, - , - ,庫存,022103001350101,false,K-1, - , - ,none,,,,,,,
1352,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月23日 15:08,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0023,0, - , - ,庫存,022103001352101,false,J-1, - , - ,none,,,,,,,
1353,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月24日 11:35,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0120,0, - , - ,庫存,022103001353101,false,K-2, - , - ,none,,,,,,,
1354,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月24日 15:27,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0156,0, - , - ,庫存,022103001354101,false,J-1, - , - ,none,,,,,,,
1361,"---
x: 0.0
""y"": 0.0
z: 0.0
rotate_x: 0.0
rotate_y: 0.0
rotate_z: 0.0
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月24日 15:14,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0142,0, - , - ,庫存,022103001361101,false, - , - , - ,none,,,,,,,
1362,"---
x: 0.0
""y"": 0.0
z: 0.0
rotate_x: 0.0
rotate_y: 0.0
rotate_z: 0.0
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月18日 15:57,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0066,0, - , - ,庫存,022103001362101,false, - , - , - ,none,,,,,,,
1378,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月24日 14:20,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0138,0, - , - ,庫存,022103001378101,false,J-1, - , - ,none,,,,,,,
1379,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月25日 15:15,2024年03月03日 09:33, - , - , - , - ,L-04-L0246,0, - , - ,庫存, - ,false,I-2, - , - ,none,,,,,,,
1380,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月25日 15:15,2024年03月03日 09:33, - , - , - , - ,L-04-L0243,0, - , - ,庫存, - ,false,I-2, - , - ,none,,,,,,,
1390,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月24日 16:22,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0185,0, - , - ,庫存,022103001390101,false,H-3, - , - ,none,,,,,,,
1392,"---
x: 0.0
""y"": 0.0
z: 0.0
rotate_x: 0.0
rotate_y: 0.0
rotate_z: 0.0
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月23日 14:34,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0081,0, - ,黑，有耳,庫存,022103001392101,false,F-2, - , - ,none,,,,,,,
1393,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月25日 15:16,2024年03月03日 09:33, - , - , - , - ,L-04-L0249,0, - , - ,庫存, - ,false,I-2, - , - ,none,,,,,,,
1396,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月24日 17:51,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0235,0, - , - ,庫存,022103001396101,false,H-2, - , - ,none,,,,,,,
1400,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月25日 15:24,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0259,0, - , - ,庫存,022103001400101,false,I-2, - , - ,none,,,,,,,
1408,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年08月23日 15:03,2024年03月03日 09:33, - , - , - ,KM20,L-04-L0052,0, - ,黑，有耳,庫存,022103001408101,false,G-2, - , - ,none,,,,,,,
